shat,w_size,M,pA,rep,o999,o9999,o99999,o999_irs,o9999_irs,o99999_irs
0.02,10000.0,10,0.001,887,0.009775,0.004825,0.001375,0.003575,0.001975,0.000625
0.02,10000.0,10,0.001,888,0.00915,0.0044,0.00125,0.0039,0.001975,0.00055
0.02,10000.0,10,0.001,889,0.0091,0.00445,0.001525,0.003725,0.002025,0.000925
0.02,10000.0,10,0.001,890,0.008575,0.00435,0.00135,0.0033,0.001825,0.000675
0.02,10000.0,10,0.001,891,0.0097,0.00445,0.00145,0.003425,0.001725,0.000675
0.02,10000.0,10,0.001,892,0.008575,0.0044,0.001125,0.00325,0.001875,0.000575
0.02,10000.0,10,0.001,893,0.00905,0.004025,0.0014,0.003325,0.00175,0.000775
0.02,10000.0,10,0.001,894,0.0091,0.00425,0.001225,0.003175,0.001625,0.00055
0.02,10000.0,10,0.001,895,0.0086,0.00395,0.001325,0.003525,0.001875,0.000725
0.02,10000.0,10,0.001,896,0.00895,0.004225,0.001525,0.0034,0.001925,0.000925
0.02,10000.0,10,0.001,897,0.009275,0.004475,0.001325,0.003475,0.001775,0.00065
0.02,10000.0,10,0.001,898,0.0092,0.004325,0.0013,0.003475,0.00185,0.0007
0.02,10000.0,10,0.001,899,0.0094,0.004675,0.0012,0.003225,0.00165,0.000525
0.02,10000.0,10,0.001,900,0.0089,0.0044,0.001375,0.003525,0.002025,0.00075
0.02,10000.0,10,0.001,901,0.0093,0.004275,0.00125,0.002925,0.001475,0.0006
0.02,10000.0,10,0.001,902,0.00985,0.004775,0.0013,0.003675,0.00215,0.0007
0.02,10000.0,10,0.001,903,0.009725,0.004425,0.001525,0.003725,0.00215,0.0009
0.02,10000.0,10,0.001,904,0.00875,0.00425,0.00095,0.002975,0.001825,0.000425
0.02,10000.0,10,0.001,905,0.009075,0.004175,0.00145,0.003575,0.001875,0.000825
0.02,10000.0,10,0.001,906,0.00875,0.004475,0.00165,0.0035,0.002075,0.0009
0.02,10000.0,10,0.001,907,0.008725,0.004225,0.0015,0.003525,0.001825,0.00085
0.02,10000.0,10,0.001,908,0.0101,0.00495,0.001625,0.003675,0.0022,0.000875
0.02,10000.0,10,0.001,909,0.009075,0.004825,0.001525,0.0033,0.002175,0.0009
0.02,10000.0,10,0.001,910,0.0088,0.004325,0.0011,0.00305,0.00185,0.000675
0.02,10000.0,10,0.001,911,0.00945,0.0045,0.001325,0.003675,0.001875,0.0007
0.02,10000.0,10,0.001,912,0.0091,0.004275,0.000975,0.002975,0.00155,0.000625
0.02,10000.0,10,0.001,913,0.00975,0.0051,0.0018,0.003725,0.002,0.000675
0.02,10000.0,10,0.001,914,0.008975,0.00435,0.00125,0.00325,0.00175,0.000675
0.02,10000.0,10,0.001,915,0.008925,0.0045,0.001425,0.003225,0.001725,0.00075
0.02,10000.0,10,0.001,916,0.00855,0.003975,0.0012,0.002775,0.00155,0.00055
0.02,10000.0,10,0.001,917,0.009325,0.0045,0.001925,0.00355,0.001975,0.000925
0.02,10000.0,10,0.001,918,0.0087,0.0043,0.00135,0.003425,0.0019,0.00065
0.02,10000.0,10,0.001,919,0.0095,0.004725,0.0015,0.003375,0.002025,0.0006
0.02,10000.0,10,0.001,920,0.008425,0.004175,0.00115,0.0029,0.00155,0.0006
0.02,10000.0,10,0.001,921,0.009325,0.00445,0.00135,0.003575,0.0019,0.000825
0.02,10000.0,10,0.001,922,0.009075,0.00415,0.0012,0.003025,0.0014,0.00065
0.02,10000.0,10,0.001,923,0.008425,0.004,0.001025,0.003175,0.00175,0.000575
0.02,10000.0,10,0.001,924,0.008275,0.004375,0.00135,0.0031,0.00195,0.00075
0.02,10000.0,10,0.001,925,0.00915,0.0042,0.001375,0.003525,0.0018,0.0005
0.02,10000.0,10,0.001,926,0.0092,0.0045,0.0013,0.003575,0.0019,0.000525
0.02,10000.0,10,0.001,927,0.009775,0.00485,0.00145,0.0034,0.002075,0.000725
0.02,10000.0,10,0.001,928,0.0095,0.005,0.00155,0.003375,0.001725,0.00065
0.02,10000.0,10,0.001,929,0.00875,0.00385,0.001125,0.0032,0.0015,0.0005
0.02,10000.0,10,0.001,930,0.009425,0.004375,0.00115,0.003925,0.002075,0.0007
0.02,10000.0,10,0.001,931,0.008775,0.004375,0.00105,0.003625,0.0021,0.000675
0.02,10000.0,10,0.001,932,0.008725,0.004475,0.001325,0.003175,0.001875,0.0007
0.02,10000.0,10,0.001,933,0.008775,0.004725,0.0013,0.0031,0.001975,0.00075
0.02,10000.0,10,0.001,934,0.008975,0.0044,0.001225,0.003625,0.0021,0.0007
0.02,10000.0,10,0.001,935,0.008275,0.00405,0.0014,0.00305,0.001875,0.0008
0.02,10000.0,10,0.001,936,0.0088,0.0039,0.001225,0.002975,0.0015,0.00045
0.02,10000.0,10,0.001,937,0.0091,0.0043,0.001225,0.0035,0.00205,0.000725
0.02,10000.0,10,0.001,938,0.0097,0.005075,0.001625,0.00365,0.0022,0.0008
0.02,10000.0,10,0.001,939,0.00915,0.004675,0.00135,0.00325,0.001775,0.0007
0.02,10000.0,10,0.001,940,0.00915,0.00415,0.001075,0.003225,0.001575,0.000425
0.02,10000.0,10,0.001,941,0.008875,0.00415,0.00115,0.0038,0.001975,0.000675
0.02,10000.0,10,0.001,942,0.0089,0.004725,0.001375,0.003675,0.0022,0.0006
0.02,10000.0,10,0.001,943,0.00905,0.00445,0.0012,0.0035,0.002,0.00075
0.02,10000.0,10,0.001,944,0.009425,0.004525,0.0014,0.003575,0.002075,0.000675
0.02,10000.0,10,0.001,945,0.00975,0.0049,0.0014,0.003625,0.00225,0.00085
0.02,10000.0,10,0.001,946,0.00945,0.0045,0.001425,0.003125,0.0016,0.000525
0.02,10000.0,10,0.001,947,0.008375,0.003675,0.000825,0.003275,0.00145,0.000275
0.02,10000.0,10,0.001,948,0.0096,0.004575,0.00125,0.0035,0.001975,0.00055
0.02,10000.0,10,0.001,949,0.00895,0.00405,0.001375,0.00325,0.00175,0.000725
0.02,10000.0,10,0.001,950,0.00865,0.003625,0.000775,0.003025,0.0016,0.0004
0.02,10000.0,10,0.001,951,0.009575,0.004325,0.001275,0.003725,0.001925,0.000725
0.02,10000.0,10,0.001,952,0.009225,0.004475,0.001175,0.003475,0.0019,0.00065
0.02,10000.0,10,0.001,953,0.009375,0.004625,0.001425,0.003225,0.001975,0.000725
0.02,10000.0,10,0.001,954,0.0087,0.004425,0.0016,0.003575,0.002325,0.001025
0.02,10000.0,10,0.001,955,0.007975,0.0039,0.000975,0.00285,0.001675,0.0005
0.02,10000.0,10,0.001,956,0.0092,0.0045,0.0013,0.0034,0.001825,0.000725
0.02,10000.0,10,0.001,957,0.00975,0.00485,0.00165,0.003375,0.0019,0.000725
0.02,10000.0,10,0.001,958,0.009525,0.00455,0.001225,0.00315,0.001725,0.000625
0.02,10000.0,10,0.001,959,0.008725,0.00415,0.0013,0.00315,0.001675,0.000625
0.02,10000.0,10,0.001,960,0.0096,0.0049,0.001325,0.00375,0.002225,0.00075
0.02,10000.0,10,0.001,961,0.008675,0.00395,0.00115,0.003575,0.0018,0.000675
0.02,10000.0,10,0.001,962,0.00915,0.004225,0.0015,0.003525,0.001925,0.000825
0.02,10000.0,10,0.001,963,0.0101,0.0048,0.001475,0.003775,0.00195,0.0006
0.02,10000.0,10,0.001,964,0.009325,0.004625,0.00135,0.003775,0.00195,0.00065
0.02,10000.0,10,0.001,965,0.00895,0.0043,0.001025,0.00365,0.002075,0.000625
0.02,10000.0,10,0.001,966,0.00925,0.004425,0.001575,0.003525,0.0019,0.000875
0.02,10000.0,10,0.001,967,0.00835,0.004,0.001175,0.00325,0.0019,0.0007
0.02,10000.0,10,0.001,968,0.00845,0.004575,0.00155,0.003525,0.001975,0.00075
0.02,10000.0,10,0.001,969,0.009225,0.004475,0.00135,0.0035,0.00195,0.000775
0.02,10000.0,10,0.001,970,0.00925,0.004375,0.001525,0.0032,0.001725,0.000625
0.02,10000.0,10,0.001,971,0.009175,0.0044,0.00155,0.003625,0.001975,0.000875
0.02,10000.0,10,0.001,972,0.0087,0.003925,0.00135,0.002975,0.00145,0.000675
0.02,10000.0,10,0.001,973,0.008925,0.0044,0.0013,0.003375,0.0019,0.000625
0.02,10000.0,10,0.001,974,0.009125,0.003925,0.001075,0.003025,0.00145,0.00055
0.02,10000.0,10,0.001,975,0.0097,0.00495,0.00135,0.0037,0.00195,0.00065
0.02,10000.0,10,0.001,976,0.00845,0.0039,0.000875,0.0027,0.001475,0.00055
0.02,10000.0,10,0.001,977,0.009125,0.004225,0.001425,0.003175,0.001725,0.0007
0.02,10000.0,10,0.001,978,0.009225,0.004625,0.00135,0.00355,0.001975,0.0007
0.02,10000.0,10,0.001,979,0.0091,0.004625,0.001525,0.0035,0.0021,0.000825
0.02,10000.0,10,0.001,980,0.0084,0.0043,0.001175,0.003225,0.001875,0.000525
0.02,10000.0,10,0.001,981,0.009,0.0041,0.00125,0.00325,0.001675,0.000675
0.02,10000.0,10,0.001,982,0.00945,0.0046,0.00135,0.0031,0.0018,0.0007
0.02,10000.0,10,0.001,983,0.0083,0.0042,0.001125,0.0029,0.0016,0.0006
0.02,10000.0,10,0.001,984,0.00865,0.00465,0.00155,0.00345,0.00185,0.0008
0.02,10000.0,10,0.001,985,0.00885,0.00425,0.00135,0.002725,0.00155,0.000575
0.02,10000.0,10,0.001,986,0.00875,0.004525,0.001175,0.002925,0.00165,0.0005
0.02,10000.0,10,0.001,987,0.00895,0.004375,0.001275,0.003575,0.001625,0.00065
0.02,10000.0,10,0.001,988,0.009075,0.004225,0.00135,0.003325,0.0016,0.000625
0.02,10000.0,10,0.001,989,0.008425,0.004275,0.001425,0.002925,0.001675,0.0007
0.02,10000.0,10,0.001,990,0.00875,0.0044,0.001525,0.003525,0.002,0.00075
0.02,10000.0,10,0.001,991,0.009975,0.0048,0.001275,0.003525,0.00185,0.000725
0.02,10000.0,10,0.001,992,0.0102,0.005075,0.0014,0.0037,0.002025,0.0007
0.02,10000.0,10,0.001,993,0.00945,0.004775,0.0015,0.00375,0.0023,0.000775
0.02,10000.0,10,0.001,994,0.009375,0.004475,0.001475,0.00315,0.001675,0.0005
0.02,10000.0,10,0.001,995,0.0095,0.00485,0.0013,0.003825,0.002275,0.00055
0.02,10000.0,10,0.001,996,0.009075,0.0039,0.001375,0.003475,0.001625,0.000725
0.02,10000.0,10,0.001,997,0.0083,0.004075,0.001425,0.0033,0.0019,0.000775
0.02,10000.0,10,0.001,998,0.00945,0.00505,0.001625,0.003325,0.0021,0.000725
0.02,10000.0,10,0.001,999,0.009425,0.0046,0.0015,0.003825,0.002175,0.000775
0.02,10000.0,10,0.001,1000,0.009525,0.0046,0.0013,0.003275,0.001875,0.00055
0.02,10000.0,10,0.001,1001,0.008975,0.004375,0.00145,0.003225,0.001725,0.00075
0.02,10000.0,10,0.001,1002,0.009825,0.004625,0.001475,0.003725,0.0019,0.0007
0.02,10000.0,10,0.001,1003,0.009475,0.0047,0.001225,0.003375,0.00165,0.00045
0.02,10000.0,10,0.001,1004,0.009375,0.00475,0.00155,0.002925,0.00185,0.0007
0.02,10000.0,10,0.001,1005,0.00905,0.00425,0.001175,0.003675,0.002225,0.00065
0.02,10000.0,10,0.001,1006,0.00925,0.004475,0.0015,0.003275,0.001775,0.00085
0.02,10000.0,10,0.001,1007,0.009125,0.00405,0.0013,0.003475,0.00185,0.0006
0.02,10000.0,10,0.001,1008,0.0097,0.004825,0.001525,0.003475,0.0018,0.000725
0.02,10000.0,10,0.001,1009,0.009175,0.0045,0.001325,0.003525,0.00195,0.0006
0.02,10000.0,10,0.001,1010,0.009325,0.00385,0.001225,0.00285,0.00135,0.00055
0.02,10000.0,10,0.001,1011,0.008575,0.00405,0.0012,0.0031,0.001775,0.000675
0.02,10000.0,10,0.001,1012,0.00865,0.0039,0.00115,0.0032,0.001475,0.00055
0.02,10000.0,10,0.001,1013,0.008825,0.00425,0.001325,0.0032,0.001825,0.00065
0.02,10000.0,10,0.001,1014,0.009425,0.005075,0.0019,0.003475,0.00225,0.00095
0.02,10000.0,10,0.001,1015,0.008625,0.0044,0.001275,0.0031,0.001725,0.00065
0.02,10000.0,10,0.001,1016,0.00855,0.004525,0.001525,0.00355,0.002075,0.000975
0.02,10000.0,10,0.001,1017,0.009225,0.00485,0.001525,0.003525,0.002075,0.000775
0.02,10000.0,10,0.001,1018,0.00925,0.004175,0.0012,0.003275,0.001775,0.000525
0.02,10000.0,10,0.001,1019,0.008275,0.004,0.001475,0.002925,0.001475,0.000625
0.02,10000.0,10,0.001,1020,0.008575,0.0047,0.001325,0.0028,0.0018,0.0008
0.02,10000.0,10,0.001,1021,0.008725,0.004525,0.001425,0.0031,0.00175,0.00065
0.02,10000.0,10,0.001,1022,0.009225,0.00475,0.001325,0.003825,0.001975,0.000475
0.02,10000.0,10,0.001,1023,0.00935,0.0047,0.00135,0.0035,0.00185,0.000475
0.02,10000.0,10,0.001,1024,0.009975,0.005125,0.00165,0.003875,0.002175,0.000775
0.02,10000.0,10,0.001,1025,0.008375,0.00365,0.001225,0.0033,0.0017,0.000725
0.02,10000.0,10,0.001,1026,0.008775,0.003925,0.0013,0.0032,0.0016,0.0006
0.02,10000.0,10,0.001,1027,0.00935,0.00445,0.001325,0.003625,0.00195,0.000575
0.02,10000.0,10,0.001,1028,0.009025,0.004125,0.0012,0.003275,0.001975,0.000725
0.02,10000.0,10,0.001,1029,0.009025,0.004325,0.0012,0.00395,0.002125,0.000625
0.02,10000.0,10,0.001,1030,0.0096,0.0048,0.001375,0.0038,0.002275,0.000775
0.02,10000.0,10,0.001,1031,0.0093,0.004475,0.001125,0.003625,0.00195,0.0005
0.02,10000.0,10,0.001,1032,0.00945,0.0049,0.00115,0.0035,0.002025,0.00055
0.02,10000.0,10,0.001,1033,0.009925,0.005075,0.001175,0.003625,0.0022,0.00065
0.02,10000.0,10,0.001,1034,0.00995,0.00525,0.001325,0.003475,0.00205,0.0006
0.02,10000.0,10,0.001,1035,0.008675,0.00485,0.001525,0.003275,0.00215,0.000775
0.02,10000.0,10,0.001,1036,0.00885,0.004525,0.00135,0.00315,0.001775,0.000675
0.02,10000.0,10,0.001,1037,0.009725,0.004375,0.001225,0.003475,0.00185,0.000675
0.02,10000.0,10,0.001,1038,0.0088,0.00435,0.0014,0.003175,0.001975,0.000675
0.02,10000.0,10,0.001,1039,0.0093,0.004425,0.001325,0.003475,0.00185,0.000575
0.02,10000.0,10,0.001,1040,0.0094,0.004625,0.00115,0.003575,0.00185,0.0005
0.02,10000.0,10,0.001,1041,0.0093,0.004275,0.00145,0.003425,0.00185,0.00075
0.02,10000.0,10,0.001,1042,0.009825,0.0046,0.00145,0.00365,0.002175,0.000925
0.02,10000.0,10,0.001,1043,0.00855,0.004275,0.0011,0.00325,0.001975,0.00065
0.02,10000.0,10,0.001,1044,0.009475,0.00465,0.001325,0.00335,0.00175,0.00075
0.02,10000.0,10,0.001,1045,0.00875,0.0046,0.00135,0.003425,0.001925,0.000625
0.02,10000.0,10,0.001,1046,0.01035,0.005,0.00145,0.004125,0.00245,0.00075
0.02,10000.0,10,0.001,1047,0.009525,0.004425,0.001525,0.00365,0.001875,0.000675
0.02,10000.0,10,0.001,1048,0.009325,0.004325,0.0013,0.003075,0.0016,0.00065
0.02,10000.0,10,0.001,1049,0.0087,0.0043,0.001375,0.003175,0.001775,0.0007
0.02,10000.0,10,0.001,1050,0.009225,0.004425,0.001375,0.0035,0.002025,0.000775
0.02,10000.0,10,0.001,1051,0.009725,0.004775,0.00145,0.0033,0.002025,0.000875
0.02,10000.0,10,0.001,1052,0.009375,0.004675,0.00105,0.003375,0.00205,0.00065
0.02,10000.0,10,0.001,1053,0.00935,0.004625,0.001275,0.0029,0.00185,0.000525
0.02,10000.0,10,0.001,1054,0.0091,0.0046,0.001375,0.0036,0.00215,0.000575
0.02,10000.0,10,0.001,1055,0.00875,0.004225,0.000975,0.00335,0.0017,0.0005
0.02,10000.0,10,0.001,1056,0.009075,0.00435,0.001225,0.00375,0.0021,0.000675
0.02,10000.0,10,0.001,1057,0.0091,0.0046,0.00145,0.0035,0.0019,0.00065
0.02,10000.0,10,0.001,1058,0.00915,0.004625,0.00135,0.0036,0.00225,0.000825
0.02,10000.0,10,0.001,1059,0.009475,0.00435,0.0014,0.00345,0.00175,0.0006
0.02,10000.0,10,0.001,1060,0.0091,0.004325,0.001325,0.00335,0.002125,0.00075
0.02,10000.0,10,0.001,1061,0.00845,0.00435,0.0013,0.003075,0.001725,0.000575
0.02,10000.0,10,0.001,1062,0.0094,0.004725,0.001475,0.0037,0.00195,0.000675
0.02,10000.0,10,0.001,1063,0.008925,0.0047,0.0014,0.003,0.0017,0.0006
0.02,10000.0,10,0.001,1064,0.009525,0.004225,0.001275,0.003475,0.00185,0.00055
0.02,10000.0,10,0.001,1065,0.01005,0.004825,0.001375,0.003775,0.002275,0.000675
0.02,10000.0,10,0.001,1066,0.009025,0.0044,0.001325,0.0034,0.00175,0.000725
0.02,10000.0,10,0.001,1067,0.0081,0.0037,0.000975,0.003075,0.001525,0.000475
0.02,10000.0,10,0.001,1068,0.007875,0.00365,0.0012,0.0031,0.00145,0.00065
0.02,10000.0,10,0.001,1069,0.00905,0.004575,0.00125,0.0031,0.00175,0.000525
0.02,10000.0,10,0.001,1070,0.008725,0.004325,0.0013,0.00295,0.001725,0.00075
0.02,10000.0,10,0.001,1071,0.009025,0.00395,0.00125,0.003125,0.0017,0.000625
0.02,10000.0,10,0.001,1072,0.009725,0.00505,0.001675,0.00365,0.002025,0.000775
0.02,10000.0,10,0.001,1073,0.009325,0.00495,0.001325,0.003275,0.001875,0.000825
0.02,10000.0,10,0.001,1074,0.009075,0.004175,0.00135,0.00285,0.001375,0.00055
0.02,10000.0,10,0.001,1075,0.0088,0.00375,0.00115,0.003225,0.001425,0.0005
0.02,10000.0,10,0.001,1076,0.009275,0.004275,0.00135,0.003875,0.001875,0.00085
0.02,10000.0,10,0.001,1077,0.00985,0.00495,0.001625,0.003375,0.001925,0.000625
0.02,10000.0,10,0.001,1078,0.008875,0.004275,0.001275,0.003375,0.0019,0.00065
0.02,10000.0,10,0.001,1079,0.009125,0.0041,0.001075,0.003475,0.001775,0.0006
0.02,10000.0,10,0.001,1080,0.00945,0.0044,0.00105,0.003775,0.001775,0.000475
0.02,10000.0,10,0.001,1081,0.010175,0.0048,0.0014,0.003675,0.0019,0.0007
0.02,10000.0,10,0.001,1082,0.00945,0.00475,0.001975,0.0035,0.0023,0.001175
0.02,10000.0,10,0.001,1083,0.009275,0.0046,0.00165,0.00345,0.001875,0.0008
0.02,10000.0,10,0.001,1084,0.00925,0.004225,0.00135,0.00345,0.001825,0.00065
0.02,10000.0,10,0.001,1085,0.009775,0.004875,0.001475,0.003875,0.00195,0.000625
0.02,10000.0,10,0.001,1086,0.010125,0.00515,0.0013,0.004075,0.002325,0.0009
0.02,10000.0,10,0.001,1087,0.009225,0.00465,0.001225,0.00325,0.001775,0.000475
0.02,10000.0,10,0.001,1088,0.009025,0.0042,0.001225,0.0033,0.0018,0.0005
0.02,10000.0,10,0.001,1089,0.010125,0.0048,0.001675,0.003675,0.00205,0.0007
0.02,10000.0,10,0.001,1090,0.009,0.00455,0.0012,0.003225,0.001975,0.000675
0.02,10000.0,10,0.001,1091,0.00915,0.004525,0.0012,0.003175,0.001975,0.000725
0.02,10000.0,10,0.001,1092,0.01035,0.00505,0.001325,0.003775,0.0021,0.0006
0.02,10000.0,10,0.001,1093,0.0089,0.004725,0.001425,0.003675,0.0023,0.000875
0.02,10000.0,10,0.001,1094,0.00875,0.00405,0.0012,0.0036,0.001775,0.000725
0.02,10000.0,10,0.001,1095,0.00875,0.00425,0.001275,0.0033,0.001875,0.000625
0.02,10000.0,10,0.001,1096,0.00835,0.00415,0.001275,0.003125,0.00165,0.00045
0.02,10000.0,10,0.001,1097,0.0094,0.00465,0.001375,0.003325,0.0019,0.000925
0.02,10000.0,10,0.001,1098,0.00905,0.004475,0.001175,0.00355,0.002125,0.0007
0.02,10000.0,10,0.001,1099,0.009275,0.003975,0.0015,0.00345,0.001675,0.00085
0.02,10000.0,10,0.001,1100,0.00865,0.00395,0.001075,0.003225,0.001675,0.0005
0.02,10000.0,10,0.001,1101,0.0089,0.0044,0.001475,0.00345,0.0019,0.000675
0.02,10000.0,10,0.001,1102,0.0094,0.004275,0.0013,0.003125,0.001675,0.0007
0.02,10000.0,10,0.001,1103,0.0093,0.004125,0.001375,0.0036,0.0017,0.000675
0.02,10000.0,10,0.001,1104,0.009275,0.004225,0.001225,0.00355,0.0018,0.0008
0.02,10000.0,10,0.001,1105,0.009225,0.005075,0.0016,0.0033,0.00195,0.000825
0.02,10000.0,10,0.001,1106,0.009275,0.004775,0.001475,0.003575,0.0022,0.0007
0.02,10000.0,10,0.001,1107,0.00925,0.004475,0.001425,0.0033,0.0018,0.0007
0.02,10000.0,10,0.001,1108,0.009225,0.004675,0.001425,0.00365,0.0021,0.000725
0.02,10000.0,10,0.001,1109,0.009175,0.004625,0.001325,0.00285,0.001675,0.0006
0.02,10000.0,10,0.001,1110,0.00895,0.00425,0.001375,0.003575,0.002125,0.000825
0.02,10000.0,10,0.001,1111,0.0091,0.0047,0.001525,0.003275,0.00195,0.000825
0.02,10000.0,10,0.001,1112,0.0094,0.004675,0.0014,0.003275,0.00175,0.000675
0.02,10000.0,10,0.001,1113,0.0096,0.0045,0.00125,0.003625,0.001975,0.0007
0.02,10000.0,10,0.001,1114,0.00935,0.00465,0.0014,0.003225,0.00205,0.000775
0.02,10000.0,10,0.001,1115,0.010725,0.005025,0.001425,0.004,0.00205,0.00075
0.02,10000.0,10,0.001,1116,0.008975,0.004425,0.0016,0.00325,0.001975,0.000875
0.02,10000.0,10,0.001,1117,0.009025,0.00445,0.00145,0.003725,0.001875,0.0006
0.02,10000.0,10,0.001,1118,0.009975,0.004725,0.00145,0.004025,0.0022,0.00075
0.02,10000.0,10,0.001,1119,0.00845,0.00415,0.00135,0.002925,0.001475,0.000625
0.02,10000.0,10,0.001,1120,0.009025,0.004525,0.00145,0.0032,0.00165,0.0005
0.02,10000.0,10,0.001,1121,0.0086,0.003975,0.001125,0.003225,0.001675,0.0005
0.02,10000.0,10,0.001,1122,0.009725,0.00435,0.00115,0.0034,0.001775,0.000525
0.02,10000.0,10,0.001,1123,0.009475,0.004375,0.001325,0.00365,0.001925,0.0007
0.02,10000.0,10,0.001,1124,0.00825,0.004,0.00115,0.00305,0.0017,0.0006
0.02,10000.0,10,0.001,1125,0.0089,0.004175,0.00115,0.003225,0.00165,0.0004
0.02,10000.0,10,0.001,1126,0.009025,0.00425,0.001175,0.0034,0.001775,0.000675
0.02,10000.0,10,0.001,1127,0.00845,0.0043,0.0011,0.003025,0.00175,0.000425
0.02,10000.0,10,0.001,1128,0.008775,0.003875,0.00105,0.00355,0.001925,0.00055
0.02,10000.0,10,0.001,1129,0.0094,0.004575,0.00155,0.003575,0.001975,0.0009
0.02,10000.0,10,0.001,1130,0.00965,0.004925,0.0016,0.00335,0.001925,0.000725
0.02,10000.0,10,0.001,1131,0.0086,0.004125,0.00135,0.00315,0.001575,0.00045
0.02,10000.0,10,0.001,1132,0.009375,0.004475,0.001225,0.0033,0.0019,0.000675
0.02,10000.0,10,0.001,1133,0.00805,0.003975,0.001375,0.00285,0.00155,0.000575
0.02,10000.0,10,0.001,1134,0.008625,0.00445,0.0013,0.003125,0.001975,0.000725
0.02,10000.0,10,0.001,1135,0.008275,0.00425,0.00145,0.003325,0.002,0.00075
0.02,10000.0,10,0.001,1136,0.009325,0.004775,0.0013,0.003675,0.002125,0.0006
0.02,10000.0,10,0.001,1137,0.009025,0.004525,0.0011,0.003225,0.0018,0.000525
0.02,10000.0,10,0.001,1138,0.00965,0.004725,0.001625,0.003275,0.001975,0.00085
0.02,10000.0,10,0.001,1139,0.00945,0.004575,0.001525,0.003225,0.001975,0.000675
0.02,10000.0,10,0.001,1140,0.00945,0.004425,0.001175,0.00415,0.0022,0.0006
0.02,10000.0,10,0.001,1141,0.00885,0.004325,0.0016,0.00335,0.00175,0.000725
0.02,10000.0,10,0.001,1142,0.0087,0.0045,0.00135,0.0034,0.001875,0.000675
0.02,10000.0,10,0.001,1143,0.009625,0.004775,0.001325,0.0034,0.00205,0.00075
0.02,10000.0,10,0.001,1144,0.00925,0.0046,0.001275,0.003775,0.002025,0.000625
0.02,10000.0,10,0.001,1145,0.009875,0.004925,0.001175,0.00325,0.001875,0.0006
0.02,10000.0,10,0.001,1146,0.0094,0.00445,0.001475,0.00365,0.0019,0.000675
0.02,10000.0,10,0.001,1147,0.0089,0.004225,0.001375,0.003125,0.0017,0.000675
0.02,10000.0,10,0.001,1148,0.00975,0.00435,0.001075,0.003275,0.001775,0.000475
0.02,10000.0,10,0.001,1149,0.00905,0.00465,0.0017,0.003475,0.002125,0.0009
0.02,10000.0,10,0.001,1150,0.00835,0.00415,0.001525,0.003075,0.001775,0.000675
0.02,10000.0,10,0.001,1151,0.009875,0.004775,0.001475,0.003575,0.002075,0.0007
0.02,10000.0,10,0.001,1152,0.0096,0.004475,0.001325,0.0035,0.001775,0.000725
0.02,10000.0,10,0.001,1153,0.00955,0.00425,0.001375,0.003725,0.00205,0.000675
0.02,10000.0,10,0.001,1154,0.009625,0.00505,0.00155,0.003825,0.002275,0.000875
0.02,10000.0,10,0.001,1155,0.009425,0.00445,0.001175,0.0035,0.001925,0.0006
0.02,10000.0,10,0.001,1156,0.00905,0.00445,0.001425,0.003225,0.0019,0.00065
0.02,10000.0,10,0.001,1157,0.009375,0.0051,0.001675,0.0039,0.002225,0.000775
0.02,10000.0,10,0.001,1158,0.01035,0.004975,0.00135,0.004225,0.002125,0.00075
0.02,10000.0,10,0.001,1159,0.009375,0.004475,0.001525,0.003375,0.0019,0.000775
0.02,10000.0,10,0.001,1160,0.008475,0.004225,0.00095,0.003275,0.001825,0.0004
0.02,10000.0,10,0.001,1161,0.00885,0.004175,0.001375,0.003025,0.001575,0.000625
0.02,10000.0,10,0.001,1162,0.00875,0.0042,0.0013,0.003025,0.0019,0.000625
0.02,10000.0,10,0.001,1163,0.009025,0.004475,0.0013,0.00385,0.00215,0.000725
0.02,10000.0,10,0.001,1164,0.009275,0.00445,0.00105,0.00325,0.00165,0.000425
0.02,10000.0,10,0.001,1165,0.00935,0.004875,0.001525,0.0034,0.002,0.00075
0.02,10000.0,10,0.001,1166,0.00925,0.004425,0.00145,0.0038,0.00205,0.00075
0.02,10000.0,10,0.001,1167,0.009775,0.00475,0.00165,0.0036,0.001775,0.00075
0.02,10000.0,10,0.001,1168,0.00925,0.0046,0.0013,0.0034,0.002025,0.0006
0.02,10000.0,10,0.001,1169,0.008575,0.00405,0.00125,0.003325,0.00195,0.000725
0.02,10000.0,10,0.001,1170,0.0091,0.004375,0.0017,0.0036,0.001925,0.000875
0.02,10000.0,10,0.001,1171,0.009225,0.00445,0.001325,0.003775,0.0019,0.000675
0.02,10000.0,10,0.001,1172,0.00965,0.0047,0.001525,0.003675,0.002075,0.00085
0.02,10000.0,10,0.001,1173,0.008325,0.0042,0.001325,0.00315,0.001825,0.0005
0.02,10000.0,10,0.001,1174,0.009075,0.0044,0.001125,0.00325,0.0018,0.0005
0.02,10000.0,10,0.001,1175,0.009225,0.004525,0.0017,0.00345,0.002,0.000775
0.02,10000.0,10,0.001,1176,0.008825,0.004225,0.001325,0.003125,0.0017,0.0006
0.02,10000.0,10,0.001,1177,0.008225,0.0041,0.001425,0.002925,0.00175,0.0008
0.02,10000.0,10,0.001,1178,0.00935,0.004775,0.00135,0.003575,0.002125,0.0007
0.02,10000.0,10,0.001,1179,0.0094,0.00455,0.00115,0.0035,0.001825,0.00055
