shat,w_size,M,pA,rep,o999,o9999,o99999,o999_irs,o9999_irs,o99999_irs
0.01,10000.0,1,0.0001,871,0.001475,0.000175,2.5e-05,0.0003,0.0,0.0
0.01,10000.0,1,0.0001,872,0.00155,0.0002,2.5e-05,0.00065,0.00015,0.0
0.01,10000.0,1,0.0001,873,0.001675,0.0002,2.5e-05,0.000525,7.5e-05,0.0
0.01,10000.0,1,0.0001,874,0.00145,0.000175,5e-05,0.000575,5e-05,0.0
0.01,10000.0,1,0.0001,875,0.00135,0.0002,0.0,0.0006,0.000175,0.0
0.01,10000.0,1,0.0001,876,0.001825,0.00025,0.0,0.0006,0.000125,0.0
0.01,10000.0,1,0.0001,877,0.001675,0.0004,2.5e-05,0.000575,0.0002,0.0
0.01,10000.0,1,0.0001,878,0.00135,0.000275,0.0,0.00045,0.0001,0.0
0.01,10000.0,1,0.0001,879,0.00125,0.000175,2.5e-05,0.0003,7.5e-05,0.0
0.01,10000.0,1,0.0001,880,0.001425,0.0003,2.5e-05,0.0004,0.00015,0.0
0.01,10000.0,1,0.0001,881,0.001425,0.000225,0.0,0.0004,7.5e-05,0.0
0.01,10000.0,1,0.0001,882,0.001775,0.0003,0.0,0.000725,0.000175,0.0
0.01,10000.0,1,0.0001,883,0.001675,0.000225,0.0,0.00055,0.00015,0.0
0.01,10000.0,1,0.0001,884,0.0016,0.000375,2.5e-05,0.000575,0.000175,0.0
0.01,10000.0,1,0.0001,885,0.001425,0.00015,0.0,0.000375,7.5e-05,0.0
0.01,10000.0,1,0.0001,886,0.00135,0.000225,0.0,0.0006,0.0002,0.0
0.01,10000.0,1,0.0001,887,0.0015,0.000175,0.0,0.000425,0.0001,0.0
0.01,10000.0,1,0.0001,888,0.002025,0.000375,2.5e-05,0.00075,0.0002,0.0
0.01,10000.0,1,0.0001,889,0.00155,0.000275,2.5e-05,0.000625,0.00015,0.0
0.01,10000.0,1,0.0001,890,0.001275,0.000375,2.5e-05,0.00055,0.0003,0.0
0.01,10000.0,1,0.0001,891,0.001625,0.0002,5e-05,0.000525,0.000125,0.0
0.01,10000.0,1,0.0001,892,0.00135,0.00035,5e-05,0.000475,0.0002,0.0
0.01,10000.0,1,0.0001,893,0.00135,0.00025,0.0,0.0004,0.000175,0.0
0.01,10000.0,1,0.0001,894,0.0016,0.000325,0.0,0.000725,0.0002,0.0
0.01,10000.0,1,0.0001,895,0.00155,0.00025,7.5e-05,0.000625,0.000175,0.0
0.01,10000.0,1,0.0001,896,0.001475,0.0003,5e-05,0.00035,7.5e-05,0.0
0.01,10000.0,1,0.0001,897,0.001475,0.000275,2.5e-05,0.000425,7.5e-05,0.0
0.01,10000.0,1,0.0001,898,0.0015,0.000325,5e-05,0.00045,0.000175,0.0
0.01,10000.0,1,0.0001,899,0.001325,0.000325,5e-05,0.000525,0.0002,0.0
0.01,10000.0,1,0.0001,900,0.001425,0.000225,0.0,0.000575,0.00015,0.0
0.01,10000.0,1,0.0001,901,0.00155,0.00025,0.0,0.000675,0.000125,0.0
0.01,10000.0,1,0.0001,902,0.00155,0.00025,0.0,0.000575,0.000125,0.0
0.01,10000.0,1,0.0001,903,0.001425,0.0002,2.5e-05,0.000425,5e-05,0.0
0.01,10000.0,1,0.0001,904,0.00135,0.00035,0.0,0.000425,0.00015,0.0
0.01,10000.0,1,0.0001,905,0.001625,0.000125,0.0,0.000475,0.0001,0.0
0.01,10000.0,1,0.0001,906,0.00175,0.000375,5e-05,0.00055,0.0002,0.0
0.01,10000.0,1,0.0001,907,0.001575,0.000275,2.5e-05,0.000625,0.000175,0.0
0.01,10000.0,1,0.0001,908,0.0016,0.000175,2.5e-05,0.000425,7.5e-05,0.0
0.01,10000.0,1,0.0001,909,0.001675,0.00025,5e-05,0.000825,0.000125,0.0
0.01,10000.0,1,0.0001,910,0.001775,0.000425,2.5e-05,0.000675,0.0003,0.0
0.01,10000.0,1,0.0001,911,0.001675,0.00035,2.5e-05,0.000375,0.00015,0.0
0.01,10000.0,1,0.0001,912,0.001575,0.000325,5e-05,0.000575,0.00025,0.0
0.01,10000.0,1,0.0001,913,0.001425,0.000225,2.5e-05,0.00045,0.00015,0.0
0.01,10000.0,1,0.0001,914,0.001725,0.000375,5e-05,0.000675,0.0002,0.0
0.01,10000.0,1,0.0001,915,0.00125,0.000125,0.0,0.000325,5e-05,0.0
0.01,10000.0,1,0.0001,916,0.00125,0.000175,2.5e-05,0.000375,2.5e-05,0.0
0.01,10000.0,1,0.0001,917,0.001875,0.00025,0.0,0.00055,5e-05,0.0
0.01,10000.0,1,0.0001,918,0.001425,0.00025,5e-05,0.0006,0.00015,0.0
0.01,10000.0,1,0.0001,919,0.0014,0.000275,0.0,0.00055,0.000175,0.0
0.01,10000.0,1,0.0001,920,0.001375,0.000225,7.5e-05,0.000475,7.5e-05,0.0
0.01,10000.0,1,0.0001,921,0.001525,0.0003,0.0,0.0006,0.000175,0.0
0.01,10000.0,1,0.0001,922,0.001425,0.000225,5e-05,0.00065,0.00015,0.0
0.01,10000.0,1,0.0001,923,0.00145,0.000275,0.0,0.000475,0.00015,0.0
0.01,10000.0,1,0.0001,924,0.00145,0.00025,2.5e-05,0.00045,0.0001,0.0
0.01,10000.0,1,0.0001,925,0.001475,0.000175,5e-05,0.0003,5e-05,0.0
0.01,10000.0,1,0.0001,926,0.0015,0.000325,2.5e-05,0.0007,0.0002,0.0
0.01,10000.0,1,0.0001,927,0.001375,0.0002,0.0,0.0006,0.00015,0.0
0.01,10000.0,1,0.0001,928,0.0015,0.000325,5e-05,0.000525,0.000125,0.0
0.01,10000.0,1,0.0001,929,0.0013,0.00015,5e-05,0.00055,7.5e-05,0.0
0.01,10000.0,1,0.0001,930,0.001525,0.000175,0.0,0.000625,0.0001,0.0
0.01,10000.0,1,0.0001,931,0.00165,0.0003,2.5e-05,0.00055,0.000125,0.0
0.01,10000.0,1,0.0001,932,0.001575,0.00035,5e-05,0.000575,0.000225,0.0
0.01,10000.0,1,0.0001,933,0.00125,0.000225,0.0,0.00045,0.00015,0.0
0.01,10000.0,1,0.0001,934,0.0016,0.0003,0.0,0.0005,0.000175,0.0
0.01,10000.0,1,0.0001,935,0.0014,0.000325,2.5e-05,0.000575,0.0002,0.0
0.01,10000.0,1,0.0001,936,0.001225,0.000175,2.5e-05,0.000475,7.5e-05,0.0
0.01,10000.0,1,0.0001,937,0.0015,0.00025,5e-05,0.000375,7.5e-05,0.0
0.01,10000.0,1,0.0001,938,0.0018,0.00035,0.0,0.00055,0.000225,0.0
0.01,10000.0,1,0.0001,939,0.00125,0.00015,2.5e-05,0.0004,2.5e-05,0.0
0.01,10000.0,1,0.0001,940,0.0015,0.000275,2.5e-05,0.0004,0.00015,0.0
0.01,10000.0,1,0.0001,941,0.0015,0.000175,0.0,0.0005,7.5e-05,0.0
0.01,10000.0,1,0.0001,942,0.00175,0.000125,2.5e-05,0.000675,2.5e-05,0.0
0.01,10000.0,1,0.0001,943,0.001625,0.00025,5e-05,0.00055,0.0001,0.0
0.01,10000.0,1,0.0001,944,0.001225,0.000275,2.5e-05,0.000325,7.5e-05,0.0
0.01,10000.0,1,0.0001,945,0.001675,0.000325,2.5e-05,0.00055,0.000175,0.0
0.01,10000.0,1,0.0001,946,0.00145,0.000225,2.5e-05,0.000575,0.00015,0.0
0.01,10000.0,1,0.0001,947,0.0014,0.000175,0.0,0.000425,0.000125,0.0
0.01,10000.0,1,0.0001,948,0.00145,0.0004,2.5e-05,0.000475,0.000175,0.0
0.01,10000.0,1,0.0001,949,0.0013,7.5e-05,2.5e-05,0.0004,2.5e-05,0.0
0.01,10000.0,1,0.0001,950,0.001675,0.00025,5e-05,0.000475,0.000125,0.0
0.01,10000.0,1,0.0001,951,0.001525,0.000175,0.0,0.00045,7.5e-05,0.0
0.01,10000.0,1,0.0001,952,0.001325,0.000225,5e-05,0.000425,0.000125,0.0
0.01,10000.0,1,0.0001,953,0.001225,0.000125,2.5e-05,0.00035,5e-05,0.0
0.01,10000.0,1,0.0001,954,0.001325,0.00025,5e-05,0.000575,0.000125,0.0
0.01,10000.0,1,0.0001,955,0.0012,0.0003,0.0,0.000375,0.000175,0.0
0.01,10000.0,1,0.0001,956,0.00155,0.0001,0.0,0.00035,2.5e-05,0.0
0.01,10000.0,1,0.0001,957,0.001225,0.00025,5e-05,0.000275,5e-05,0.0
0.01,10000.0,1,0.0001,958,0.0018,0.000225,0.0,0.000575,0.00015,0.0
0.01,10000.0,1,0.0001,959,0.0017,0.00025,0.0001,0.000375,7.5e-05,0.0
0.01,10000.0,1,0.0001,960,0.001425,0.0,0.0,0.000275,0.0,0.0
0.01,10000.0,1,0.0001,961,0.0013,0.000125,2.5e-05,0.00045,7.5e-05,0.0
0.01,10000.0,1,0.0001,962,0.001125,0.0002,0.0,0.000275,0.000125,0.0
0.01,10000.0,1,0.0001,963,0.001425,0.000225,0.0,0.000525,0.00015,0.0
0.01,10000.0,1,0.0001,964,0.001875,0.000275,5e-05,0.000475,0.0001,0.0
0.01,10000.0,1,0.0001,965,0.00155,0.00025,5e-05,0.0006,0.000125,0.0
0.01,10000.0,1,0.0001,966,0.001825,0.0002,5e-05,0.000775,5e-05,0.0
0.01,10000.0,1,0.0001,967,0.001325,0.000175,0.0,0.000325,0.000125,0.0
0.01,10000.0,1,0.0001,968,0.00185,0.00035,0.0,0.000725,0.000175,0.0
0.01,10000.0,1,0.0001,969,0.00145,0.00015,2.5e-05,0.00055,0.0001,0.0
0.01,10000.0,1,0.0001,970,0.0014,0.000225,0.0,0.00065,0.000175,0.0
0.01,10000.0,1,0.0001,971,0.001325,0.000375,0.0001,0.000425,0.000125,0.0
0.01,10000.0,1,0.0001,972,0.001375,0.000275,5e-05,0.000475,0.0001,0.0
0.01,10000.0,1,0.0001,973,0.001475,0.000175,0.0,0.000375,7.5e-05,0.0
0.01,10000.0,1,0.0001,974,0.0017,0.0003,2.5e-05,0.000525,0.00015,0.0
0.01,10000.0,1,0.0001,975,0.001375,0.0002,7.5e-05,0.000625,5e-05,0.0
0.01,10000.0,1,0.0001,976,0.001375,0.0002,5e-05,0.00035,0.0001,0.0
0.01,10000.0,1,0.0001,977,0.001075,0.000175,0.0,0.0002,5e-05,0.0
0.01,10000.0,1,0.0001,978,0.001175,0.000175,5e-05,0.000375,5e-05,0.0
0.01,10000.0,1,0.0001,979,0.00125,0.000275,5e-05,0.00045,0.00015,0.0
0.01,10000.0,1,0.0001,980,0.001675,0.000275,0.0,0.00055,0.000125,0.0
0.01,10000.0,1,0.0001,981,0.0015,0.000375,2.5e-05,0.000425,0.0001,0.0
0.01,10000.0,1,0.0001,982,0.001475,0.000275,0.0,0.000625,0.0002,0.0
0.01,10000.0,1,0.0001,983,0.0014,0.00015,0.0,0.0004,5e-05,0.0
0.01,10000.0,1,0.0001,984,0.0014,0.000225,5e-05,0.00035,5e-05,0.0
0.01,10000.0,1,0.0001,985,0.001725,0.000275,2.5e-05,0.00065,0.000175,0.0
0.01,10000.0,1,0.0001,986,0.00145,0.000275,2.5e-05,0.00045,0.000125,0.0
0.01,10000.0,1,0.0001,987,0.001275,0.000175,2.5e-05,0.0004,0.000125,0.0
0.01,10000.0,1,0.0001,988,0.001425,0.0003,2.5e-05,0.000475,0.00015,0.0
0.01,10000.0,1,0.0001,989,0.001525,0.00025,0.0001,0.000625,7.5e-05,0.0
0.01,10000.0,1,0.0001,990,0.001475,0.0002,2.5e-05,0.00065,0.000125,0.0
0.01,10000.0,1,0.0001,991,0.0014,0.00025,2.5e-05,0.0005,0.000125,0.0
0.01,10000.0,1,0.0001,992,0.001425,0.000225,0.0,0.00045,7.5e-05,0.0
0.01,10000.0,1,0.0001,993,0.00135,0.000325,7.5e-05,0.00055,0.000175,0.0
0.01,10000.0,1,0.0001,994,0.001625,0.00035,2.5e-05,0.000425,0.000125,0.0
0.01,10000.0,1,0.0001,995,0.00145,0.0003,5e-05,0.000475,0.00015,0.0
0.01,10000.0,1,0.0001,996,0.0011,0.000225,5e-05,0.00045,0.00015,0.0
0.01,10000.0,1,0.0001,997,0.001375,0.0002,2.5e-05,0.000275,7.5e-05,0.0
0.01,10000.0,1,0.0001,998,0.00145,0.000225,0.0,0.0005,0.000125,0.0
0.01,10000.0,1,0.0001,999,0.001625,0.000175,2.5e-05,0.00045,0.0001,0.0
0.01,10000.0,1,0.0001,1000,0.00165,0.000325,0.0,0.00045,0.0002,0.0
0.01,10000.0,1,0.0001,1001,0.001275,0.000175,5e-05,0.000325,7.5e-05,0.0
0.01,10000.0,1,0.0001,1002,0.0017,0.000325,0.0,0.0007,0.000175,0.0
0.01,10000.0,1,0.0001,1003,0.00165,0.000275,0.0,0.00045,0.000125,0.0
0.01,10000.0,1,0.0001,1004,0.0017,0.00035,2.5e-05,0.0006,0.0002,0.0
0.01,10000.0,1,0.0001,1005,0.0013,0.000225,2.5e-05,0.000425,5e-05,0.0
0.01,10000.0,1,0.0001,1006,0.001475,0.00015,0.0,0.000575,7.5e-05,0.0
0.01,10000.0,1,0.0001,1007,0.0015,0.0001,2.5e-05,0.0005,5e-05,0.0
0.01,10000.0,1,0.0001,1008,0.001425,0.0001,0.0,0.0005,5e-05,0.0
0.01,10000.0,1,0.0001,1009,0.0012,0.0002,2.5e-05,0.00025,7.5e-05,0.0
0.01,10000.0,1,0.0001,1010,0.0019,0.00035,2.5e-05,0.000675,0.000175,0.0
0.01,10000.0,1,0.0001,1011,0.001275,0.000225,2.5e-05,0.000575,0.0001,0.0
0.01,10000.0,1,0.0001,1012,0.001875,0.000425,5e-05,0.0007,0.000175,0.0
0.01,10000.0,1,0.0001,1013,0.0014,0.0003,5e-05,0.00045,0.000175,0.0
0.01,10000.0,1,0.0001,1014,0.001275,0.00025,0.0,0.000375,0.000175,0.0
0.01,10000.0,1,0.0001,1015,0.00125,0.0003,2.5e-05,0.000525,0.000175,0.0
0.01,10000.0,1,0.0001,1016,0.00135,0.0002,2.5e-05,0.000525,7.5e-05,0.0
0.01,10000.0,1,0.0001,1017,0.001425,0.00025,2.5e-05,0.000375,0.00015,0.0
0.01,10000.0,1,0.0001,1018,0.00155,0.000275,2.5e-05,0.0005,7.5e-05,0.0
0.01,10000.0,1,0.0001,1019,0.00115,0.000225,2.5e-05,0.000425,0.0001,0.0
0.01,10000.0,1,0.0001,1020,0.0014,0.00025,2.5e-05,0.000525,0.000125,0.0
0.01,10000.0,1,0.0001,1021,0.001425,0.000225,7.5e-05,0.000375,7.5e-05,0.0
0.01,10000.0,1,0.0001,1022,0.001225,0.00015,0.0,0.000375,5e-05,0.0
0.01,10000.0,1,0.0001,1023,0.0017,0.0004,0.0,0.00075,0.000325,0.0
0.01,10000.0,1,0.0001,1024,0.0013,0.000225,5e-05,0.00055,0.000125,0.0
0.01,10000.0,1,0.0001,1025,0.001575,0.0003,2.5e-05,0.00045,7.5e-05,0.0
0.01,10000.0,1,0.0001,1026,0.001525,0.000225,2.5e-05,0.000375,0.00015,0.0
0.01,10000.0,1,0.0001,1027,0.0015,0.000325,2.5e-05,0.000525,0.0002,0.0
0.01,10000.0,1,0.0001,1028,0.001325,0.000225,2.5e-05,0.000275,0.0,0.0
0.01,10000.0,1,0.0001,1029,0.001625,0.000225,5e-05,0.000425,7.5e-05,0.0
0.01,10000.0,1,0.0001,1030,0.00155,0.000325,2.5e-05,0.00055,0.0002,0.0
0.01,10000.0,1,0.0001,1031,0.0013,0.000325,0.0,0.0005,0.00025,0.0
0.01,10000.0,1,0.0001,1032,0.00155,0.00035,5e-05,0.0003,7.5e-05,0.0
0.01,10000.0,1,0.0001,1033,0.001425,0.00025,2.5e-05,0.000425,0.000125,0.0
0.01,10000.0,1,0.0001,1034,0.001675,0.0003,2.5e-05,0.000525,0.0001,0.0
0.01,10000.0,1,0.0001,1035,0.00165,0.000225,5e-05,0.000525,7.5e-05,0.0
0.01,10000.0,1,0.0001,1036,0.0014,0.000275,0.0,0.000375,0.0002,0.0
0.01,10000.0,1,0.0001,1037,0.001375,0.00015,0.0,0.00035,7.5e-05,0.0
0.01,10000.0,1,0.0001,1038,0.001025,0.000275,2.5e-05,0.000375,0.00015,0.0
0.01,10000.0,1,0.0001,1039,0.00125,0.00035,5e-05,0.000375,0.00015,0.0
0.01,10000.0,1,0.0001,1040,0.001225,0.00015,0.0,0.0003,0.0001,0.0
0.01,10000.0,1,0.0001,1041,0.001425,0.000275,0.0,0.0005,0.000175,0.0
0.01,10000.0,1,0.0001,1042,0.0014,0.00015,0.0,0.000375,0.00015,0.0
0.01,10000.0,1,0.0001,1043,0.001175,0.0002,5e-05,0.0003,5e-05,0.0
0.01,10000.0,1,0.0001,1044,0.001675,0.0003,0.0,0.000525,0.000125,0.0
0.01,10000.0,1,0.0001,1045,0.001475,0.00025,0.0,0.000525,0.0002,0.0
0.01,10000.0,1,0.0001,1046,0.001175,0.00015,2.5e-05,0.000225,2.5e-05,0.0
0.01,10000.0,1,0.0001,1047,0.00155,0.000325,5e-05,0.00045,0.000175,0.0
0.01,10000.0,1,0.0001,1048,0.001425,0.0002,5e-05,0.00045,5e-05,0.0
0.01,10000.0,1,0.0001,1049,0.001325,0.0002,0.0,0.000275,0.000125,0.0
0.01,10000.0,1,0.0001,1050,0.001675,0.0003,5e-05,0.0006,0.00015,0.0
0.01,10000.0,1,0.0001,1051,0.001425,0.000225,0.0,0.000575,0.0002,0.0
0.01,10000.0,1,0.0001,1052,0.00165,0.000275,5e-05,0.00065,0.0002,0.0
0.01,10000.0,1,0.0001,1053,0.00175,0.00045,7.5e-05,0.000325,0.000125,0.0
0.01,10000.0,1,0.0001,1054,0.001275,0.0003,2.5e-05,0.0006,0.000175,0.0
0.01,10000.0,1,0.0001,1055,0.0017,0.000175,0.0,0.0006,0.0001,0.0
0.01,10000.0,1,0.0001,1056,0.001525,0.000375,5e-05,0.000425,0.000175,0.0
0.01,10000.0,1,0.0001,1057,0.0015,0.0003,2.5e-05,0.0006,0.000175,0.0
0.01,10000.0,1,0.0001,1058,0.001525,0.0002,0.0,0.000475,7.5e-05,0.0
0.01,10000.0,1,0.0001,1059,0.0015,0.0002,0.0,0.00055,0.000175,0.0
0.01,10000.0,1,0.0001,1060,0.001325,0.0002,5e-05,0.00045,7.5e-05,0.0
0.01,10000.0,1,0.0001,1061,0.001275,0.0002,2.5e-05,0.000375,7.5e-05,0.0
0.01,10000.0,1,0.0001,1062,0.0013,0.0004,5e-05,0.000375,0.00015,0.0
0.01,10000.0,1,0.0001,1063,0.001475,0.00045,2.5e-05,0.00055,0.00025,0.0
0.01,10000.0,1,0.0001,1064,0.0016,0.000325,0.0,0.000675,0.000225,0.0
0.01,10000.0,1,0.0001,1065,0.001575,0.0002,2.5e-05,0.0004,7.5e-05,0.0
0.01,10000.0,1,0.0001,1066,0.001475,0.0003,5e-05,0.0006,0.0002,0.0
0.01,10000.0,1,0.0001,1067,0.001425,0.000275,0.0001,0.00045,7.5e-05,0.0
0.01,10000.0,1,0.0001,1068,0.001675,0.000275,0.0,0.00045,5e-05,0.0
0.01,10000.0,1,0.0001,1069,0.0014,0.000225,5e-05,0.000425,7.5e-05,0.0
0.01,10000.0,1,0.0001,1070,0.00125,0.00015,0.0,0.000475,0.000125,0.0
0.01,10000.0,1,0.0001,1071,0.001525,0.000325,2.5e-05,0.000425,0.000175,0.0
0.01,10000.0,1,0.0001,1072,0.001175,0.00015,2.5e-05,0.00025,7.5e-05,0.0
0.01,10000.0,1,0.0001,1073,0.0015,0.000225,0.0,0.0005,0.00015,0.0
0.01,10000.0,1,0.0001,1074,0.001575,0.0003,2.5e-05,0.000475,0.00015,0.0
0.01,10000.0,1,0.0001,1075,0.00125,0.000125,0.0,0.0002,2.5e-05,0.0
0.01,10000.0,1,0.0001,1076,0.0015,0.000225,0.0,0.0005,0.00015,0.0
0.01,10000.0,1,0.0001,1077,0.00185,0.000275,5e-05,0.000525,0.000125,0.0
0.01,10000.0,1,0.0001,1078,0.001775,0.000225,2.5e-05,0.000525,0.00015,0.0
0.01,10000.0,1,0.0001,1079,0.001825,0.000325,2.5e-05,0.0006,0.0002,0.0
0.01,10000.0,1,0.0001,1080,0.0015,0.000225,2.5e-05,0.000475,7.5e-05,0.0
0.01,10000.0,1,0.0001,1081,0.001275,7.5e-05,2.5e-05,0.0004,2.5e-05,0.0
0.01,10000.0,1,0.0001,1082,0.0015,0.00025,2.5e-05,0.0006,0.000175,0.0
0.01,10000.0,1,0.0001,1083,0.00135,0.0003,2.5e-05,0.000475,0.0001,0.0
0.01,10000.0,1,0.0001,1084,0.001575,0.000375,0.0,0.000475,0.0002,0.0
0.01,10000.0,1,0.0001,1085,0.001475,0.000325,5e-05,0.000525,0.00015,0.0
0.01,10000.0,1,0.0001,1086,0.0015,0.00025,2.5e-05,0.000625,0.000125,0.0
0.01,10000.0,1,0.0001,1087,0.001225,0.0002,0.0,0.0004,0.000125,0.0
0.01,10000.0,1,0.0001,1088,0.001525,0.0003,2.5e-05,0.000525,0.00015,0.0
0.01,10000.0,1,0.0001,1089,0.0016,0.00025,5e-05,0.00065,0.00015,0.0
0.01,10000.0,1,0.0001,1090,0.000925,0.000125,0.0,0.000325,7.5e-05,0.0
0.01,10000.0,1,0.0001,1091,0.00115,0.000225,5e-05,0.000225,2.5e-05,0.0
0.01,10000.0,1,0.0001,1092,0.0016,0.000275,5e-05,0.0005,7.5e-05,0.0
0.01,10000.0,1,0.0001,1093,0.00145,0.0002,2.5e-05,0.00025,0.000125,0.0
0.01,10000.0,1,0.0001,1094,0.00125,0.0002,0.0,0.00045,0.000175,0.0
0.01,10000.0,1,0.0001,1095,0.0019,0.00035,2.5e-05,0.000525,0.000125,0.0
0.01,10000.0,1,0.0001,1096,0.001325,0.00015,0.0,0.00045,0.0001,0.0
0.01,10000.0,1,0.0001,1097,0.001475,0.0002,2.5e-05,0.00045,0.000125,0.0
0.01,10000.0,1,0.0001,1098,0.00155,0.000175,2.5e-05,0.000525,0.0001,0.0
0.01,10000.0,1,0.0001,1099,0.001525,0.000325,2.5e-05,0.0004,7.5e-05,0.0
0.01,10000.0,1,0.0001,1100,0.00125,0.000275,0.0001,0.000375,7.5e-05,0.0
0.01,10000.0,1,0.0001,1101,0.0018,0.00025,0.0,0.000525,0.000175,0.0
0.01,10000.0,1,0.0001,1102,0.00165,0.0002,2.5e-05,0.000575,0.0001,0.0
0.01,10000.0,1,0.0001,1103,0.00155,0.0002,0.0,0.000475,0.00015,0.0
0.01,10000.0,1,0.0001,1104,0.0014,0.000175,2.5e-05,0.0003,5e-05,0.0
0.01,10000.0,1,0.0001,1105,0.00135,0.00035,2.5e-05,0.000375,0.000125,0.0
0.01,10000.0,1,0.0001,1106,0.00165,0.0002,2.5e-05,0.00065,0.0001,0.0
0.01,10000.0,1,0.0001,1107,0.00135,0.00015,0.0,0.0003,7.5e-05,0.0
0.01,10000.0,1,0.0001,1108,0.0012,0.000325,0.000125,0.00035,0.000125,0.0
0.01,10000.0,1,0.0001,1109,0.001675,0.000225,0.0,0.0005,0.000125,0.0
0.01,10000.0,1,0.0001,1110,0.00115,0.0002,2.5e-05,0.0005,0.00015,0.0
0.01,10000.0,1,0.0001,1111,0.001425,0.000225,2.5e-05,0.0005,0.000125,0.0
0.01,10000.0,1,0.0001,1112,0.00135,0.0003,0.0,0.000425,0.00015,0.0
0.01,10000.0,1,0.0001,1113,0.00145,0.000225,0.0,0.000425,0.0001,0.0
0.01,10000.0,1,0.0001,1114,0.001825,0.000375,0.0,0.000425,0.00015,0.0
0.01,10000.0,1,0.0001,1115,0.00155,0.000175,5e-05,0.0004,7.5e-05,0.0
0.01,10000.0,1,0.0001,1116,0.00175,0.00025,2.5e-05,0.0006,0.00015,0.0
0.01,10000.0,1,0.0001,1117,0.001525,0.0004,2.5e-05,0.00045,0.000125,0.0
0.01,10000.0,1,0.0001,1118,0.00165,0.000175,2.5e-05,0.000625,0.00015,0.0
0.01,10000.0,1,0.0001,1119,0.0015,0.000275,0.0,0.000575,0.000175,0.0
0.01,10000.0,1,0.0001,1120,0.0018,0.0003,5e-05,0.000575,0.000125,0.0
0.01,10000.0,1,0.0001,1121,0.001425,0.000275,0.0,0.00045,0.00015,0.0
0.01,10000.0,1,0.0001,1122,0.00155,0.000225,0.0,0.00045,0.000175,0.0
0.01,10000.0,1,0.0001,1123,0.0016,0.000275,0.0,0.000475,0.000125,0.0
0.01,10000.0,1,0.0001,1124,0.001375,5e-05,0.0,0.000375,0.0,0.0
0.01,10000.0,1,0.0001,1125,0.001125,0.000225,0.0001,0.000475,0.0001,0.0
0.01,10000.0,1,0.0001,1126,0.00145,0.000275,5e-05,0.000475,0.000175,0.0
0.01,10000.0,1,0.0001,1127,0.00145,0.000175,0.0,0.00045,5e-05,0.0
0.01,10000.0,1,0.0001,1128,0.001475,0.00025,0.0,0.00055,0.0002,0.0
0.01,10000.0,1,0.0001,1129,0.001775,0.0003,2.5e-05,0.000575,0.00015,0.0
0.01,10000.0,1,0.0001,1130,0.0015,0.000225,5e-05,0.00045,0.000125,0.0
0.01,10000.0,1,0.0001,1131,0.0016,0.0002,0.0,0.0005,0.0001,0.0
0.01,10000.0,1,0.0001,1132,0.00125,0.000225,7.5e-05,0.000425,0.000125,0.0
0.01,10000.0,1,0.0001,1133,0.001575,0.00035,0.0,0.000375,0.0001,0.0
0.01,10000.0,1,0.0001,1134,0.001425,0.0002,2.5e-05,0.000525,7.5e-05,0.0
0.01,10000.0,1,0.0001,1135,0.00125,0.000225,0.0,0.000475,2.5e-05,0.0
0.01,10000.0,1,0.0001,1136,0.0014,0.000225,2.5e-05,0.0005,0.00015,0.0
0.01,10000.0,1,0.0001,1137,0.001475,0.00025,5e-05,0.00035,2.5e-05,0.0
0.01,10000.0,1,0.0001,1138,0.00175,0.000125,2.5e-05,0.00055,7.5e-05,0.0
0.01,10000.0,1,0.0001,1139,0.001475,0.000375,7.5e-05,0.00055,0.00015,0.0
0.01,10000.0,1,0.0001,1140,0.00145,0.0002,2.5e-05,0.000425,0.00015,0.0
0.01,10000.0,1,0.0001,1141,0.001675,0.00025,2.5e-05,0.00065,0.00015,0.0
0.01,10000.0,1,0.0001,1142,0.001425,0.000225,2.5e-05,0.0004,7.5e-05,0.0
0.01,10000.0,1,0.0001,1143,0.001625,0.0003,5e-05,0.00055,0.000125,0.0
0.01,10000.0,1,0.0001,1144,0.0015,0.00035,0.0001,0.000575,0.000175,0.0
0.01,10000.0,1,0.0001,1145,0.001525,0.000325,5e-05,0.000425,0.00015,0.0
0.01,10000.0,1,0.0001,1146,0.001225,0.0002,0.0,0.00025,0.0001,0.0
0.01,10000.0,1,0.0001,1147,0.00155,0.00025,0.0,0.000575,0.0001,0.0
0.01,10000.0,1,0.0001,1148,0.001325,0.000125,0.0,0.000425,7.5e-05,0.0
0.01,10000.0,1,0.0001,1149,0.00155,0.0004,7.5e-05,0.000525,0.000175,0.0
0.01,10000.0,1,0.0001,1150,0.001725,0.000325,2.5e-05,0.00055,7.5e-05,0.0
0.01,10000.0,1,0.0001,1151,0.001325,0.000225,2.5e-05,0.00045,0.00015,0.0
0.01,10000.0,1,0.0001,1152,0.001825,0.000375,0.0,0.000775,0.000325,0.0
0.01,10000.0,1,0.0001,1153,0.00125,0.000175,2.5e-05,0.00045,7.5e-05,0.0
0.01,10000.0,1,0.0001,1154,0.001575,0.000325,5e-05,0.000525,0.00015,0.0
0.01,10000.0,1,0.0001,1155,0.001425,0.000225,0.0,0.000375,0.0001,0.0
0.01,10000.0,1,0.0001,1156,0.001875,0.00025,2.5e-05,0.000575,0.0001,0.0
0.01,10000.0,1,0.0001,1157,0.001325,0.000325,7.5e-05,0.000275,5e-05,0.0
0.01,10000.0,1,0.0001,1158,0.0013,0.000275,0.0,0.0004,0.0002,0.0
